order_id,order_name,order_status,order_country,delivery_cost,product_code,product_name,product_price,qt,delivery
3797,YP4004-1,Paid,Philippines,69.74,68291-60050,"Weatherstrip, Back Door Glass",125.53,1,FedEx Priority
3455,YP4325-1,Сanceled,Bahrain,53.59,MS820968,"Bulb,Headlamp",30.17,2,FedEx Priority
3172,YP3555-1,Сanceled,United States,60.06,74815-08G00,Closing Plate-T,18.91,1,Japan Post
3379,YP4236-1,Paid,Germany,23.82,LF01-11-406,"Bolt,Lock-C.shaft Pulley",13.59,1,FedEx Priority
3814,YP4522-1,Paid,East Timor,278.86,2721A005,"Disc Kit,A/T Rev Clutch",178.52,1,FedEx Priority
4096,YP4843-3,On hold,United States,22.68,90407-53004,Union(For Water By-Pass Hose),9.66,1,FedEx Priority
3510,YP4406-1,Paid,Denmark,23.9,90301-22013,"Ring, O(For Chain Tensioner)",3.6,1,FedEx Priority
3755,YP4721-1,Paid,South Africa,40.35,8351A093,"Lamp Assy,Side Turn Signal,Fr Lh",91.65,1,International Standard Parcel
4171,YP5215-1,On hold,Canada,76.65,76626-39035,"Mudguard, Rear",24.3,1,FedEx Priority
3988,YP4990-1,Paid,Puerto Rico,59.7,48157-42010,"Insulator, Front Coil Spring, Upper Rh",24.64,2,FedEx Priority
3917,YP4906-1,On hold,Saudi Arabia,92.89,58540-89125-03,"Mat Assy, Front Floor, Rear No.1",13.56,2,FedEx Priority
3819,YP4791-1,Сanceled,Romania,47.6,51206-42010,"Member Sub-Assy, Rear Suspension",317.5,1,FedEx Priority
3674,YP3997-3,Сanceled,Israel,892.34,75751-0D040,"Moulding, Front Door Window Frame, Front Rh",14.35,1,DHL Express
3251,YP4078-1,Paid,Ireland,23.88,B5U-26142-00-00,"Guard, Brush 2",11.89,1,FedEx Priority
3304,YP4142-1,Сanceled,United States,134.21,43206-6HT0A,Rotor-Disc Brak,8003.38,2,FedEx Priority
4025,YP5041-1,Сanceled,United States,22.68,16600-5WK0A,Injector-Fuel,179.03,4,FedEx Priority
3715,YP4645-1,Paid,United States,36.05,17341-62070,"Hose, No.1(For Idle-Up)",13.32,1,Japan Post
3987,YP4989-3,Сanceled,Puerto Rico,59.7,48306-42050,"Bumper, Rear Spring, No.1 Rh",34.61,2,FedEx Priority
3971,YP4978-1,On hold,Ireland,26.11,48725-16110,"Bush, Rear Suspension Arm, No.3",23.78,2,FedEx Priority
4022,YP5039-1,Paid,Romania,23.92,77300-52040,"Cap Assy, Fuel Tank",22.64,1,FedEx Priority
3293,YP4096-1,Awaiting payment,Australia,37.57,MD951745,"Gear,Speedometer Drive",70.35,1,Japan Post
3744,YP4708-1,Paid,Australia,43.12,68610-20200,"Check Assy, Front Door, Rh",43.84,1,DHL Express
3455,YP4325-1,Сanceled,Bahrain,53.59,MN139224,"Cap,A/T Case Breather",3.43,1,FedEx Priority
3282,YP4114-1,Paid,Australia,130.97,90179-10036,Nut,2.6,4,FedEx Priority
3716,YP2573-3,Paid,Australia,63.82,68163-35021,"Weatherstrip, Rear Door Glass, Outer Rh",36.8,1,Express Mail Service
3570,YP4482-1,Сanceled,Canada,22.82,MR510271,"Bellows,Steering Gear",27.55,1,FedEx Priority
3762,YP2088-10,Paid,United States,22.77,75531-12210,"Moulding, Windshield, Outer Upper",32.27,1,Express Mail Service
3399,YP4256-1,Awaiting payment,United States,420.46,52128-21080,"Cover, Front Bumper Hole, Lh",13.54,1,DHL Express
3861,YP4834-2,Paid,Canada,30.58,45490-39375,"Arm Assy, Steering Idler",146.36,1,FedEx Priority
3296,YP3206-3,Paid,Cyprus,26.47,MR734693,"Guide,Fr Seat Headrest",9.24,1,Express Mail Service
3728,YP2992-11,Сanceled,Saudi Arabia,37.76,48430-33J10,Wheel Assy-Stee,739.15,1,Japan Post
3561,YP4194-2,Awaiting payment,United States,111.09,MB347550,"Bellcrank Assy,Steering",195.85,1,Express Mail Service
3389,YP4246-1,Сanceled,Singapore,25.87,22250-16050,"Meter Assy, Intake Air Flow",814.93,1,FedEx Priority
3994,YP5000-1,Paid,Australia,32.56,89782-60030,"Coil, Transponder Key",24.64,1,DHL Express
4029,YP5044-1,Awaiting payment,Qatar,102.45,81171-33B60,"Head Lamp Lens, Lh",284.76,1,FedEx Priority
3673,YP4635-1,Paid,Sweden,23.96,67F-11590-00-00,Tensioner Assy,79.94,1,FedEx Priority
4003,YP2174-4,Paid,United States,55.08,90564-A0051,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3530,YP1788-7,Сanceled,Israel,147.6,11214-31030,"Gasket, Cylinder Head Cover, No.2",14.29,1,FedEx Priority
3857,YP4833-1,Paid,Germany,54.84,FB01-55-210C,"Panel,Center",164.56,1,Japan Post
3397,YP4180-2,Awaiting payment,Puerto Rico,20.77,90564-08150,"Shim, Rear Parking Brake Shoe Lever",2.3,2,FedEx Priority
3574,YP2799-2,Awaiting payment,United States,33.77,44327-12010,"Gasket, Pressure Port, No.1",4.13,1,Japan Post
3164,YP2951-2,Awaiting payment,France,23.85,90110-14006,"Bolt, No.2 (For Rear Differential Carrier Set)",3.74,1,FedEx Priority
3227,YP4051-1,Paid,Malta,68.42,N326-11-C22A,"Plug,Corner Seal",2.57,12,DHL Express
3100,YP3877-1,Paid,Switzerland,149.53,44420-60440,"Cooler Assy, Oil",161.14,1,Japan Post
3111,YP2815-1,Awaiting payment,Australia,76.46,71072-0KT30-C0,"Cover, Front Seat Cushion, Lh(For Separate Type)",238.22,1,Express Mail Service
3390,YP4247-1,Awaiting payment,Canada,35.62,86280-0W360,"Amplifier Assy, Stereo Component",2010.85,1,FedEx Priority
3581,YP4496-1,Paid,New Zealand,67.85,SU003-01369,"Support Sub-Assy, Radiator, Lh",72.31,1,FedEx Priority
3298,YP3028-1,Paid,Australia,153.53,90119-06782,New Genuine Part,0.77,2,Express Mail Service
3297,YP4134-1,Сanceled,United States,25.02,LFBN-18-9E1C,"Module,Pwt.cont.-A/T",659.34,1,FedEx Priority
3854,YP4828-1,Paid,United States,22.68,90179-10172,Nut,4.76,2,FedEx Priority
3197,YP4008-1,Сanceled,Australia,31.82,89661-28A00,"Computer, Engine Control",1353.82,1,Japan Post
3236,YP4060-1,Paid,Switzerland,33.87,4800A032,"Plate,Rr Brake Backing,Rh",76.74,1,FedEx Priority
3759,YP4725-1,Paid,Sri Lanka,27.89,1505A476,"Clamp,Eng Air Intake Line",17.76,1,Japan Post
4031,YP5047-1,Awaiting payment,Bahrain,136.16,16363-46190,"Motor, Cooling Fan",338.87,1,Japan Post
3838,YP4325-3,Сanceled,Bahrain,33.67,MB809280,"Pad,Rr Susp Spring,Upr",9.1,2,Express Mail Service
4165,YP5207-1,Awaiting payment,Canada,27.01,90179-10065,"Nut, Master Cylinder Push Rod Clevis Lock",1.3599999999999999,1,FedEx Priority
3430,YP4294-1,Paid,Netherlands,30.15,52277-30010,"Stopper, Rear Suspension Member, Rear Upper",12.34,1,FedEx Priority
3721,YP2992-6,Сanceled,Saudi Arabia,46.71,74755-32J00,Insulator Assy,191.28,1,Japan Post
3657,YP4614-2,Paid,Bulgaria,28.86,25800-30120,"Valve Assy, Electric Egr Control",325.79,1,FedEx Priority
3539,YP4439-1,Paid,Australia,27.95,MN141295,"Antenna,Keyless Operation,Rr Otr",44.07,1,Japan Post
3711,YP4675-2,Сanceled,New Zealand,43.12,13901-54010,"Shaft Sub-Assy, Valve Rocker, No.1",62.12,1,DHL Express
3562,YP4470-1,Awaiting payment,Netherlands,250.96,13549-32010,"Plate, Chain Tensioner",5.73,1,Express Mail Service
3626,YP4567-1,Paid,Great Britain,26.34,90189-06193,"Grommet, Screw",1.21,1,FedEx Priority
3797,YP4004-1,Paid,Philippines,69.74,75740-60020,"Moulding Assy, Rear Door Belt, Lh",49.36,1,FedEx Priority
3614,YP4550-1,Paid,Netherlands,28.59,53383-60040,"Seal, Hood To Cowl Top",27.62,1,Express Mail Service
3149,YP3958-1,Awaiting payment,South Africa,130.39,74473-22010,"Spacer, Battery",5.39,1,DHL Express
4033,YP5047-2,Awaiting payment,Bahrain,121.94,16363-46040,"Motor, Cooling Fan",338.87,1,FedEx Priority
4168,YP5211-1,On hold,New Zealand,63.39,MB794217,"Cover,Gearshift Lever",38.11,1,Japan Post
3688,YP4650-1,Paid,Iceland,113.61,31321-12040,"Pad, Clutch Pedal",4.46,4,FedEx Priority
4124,YP5161-1,Paid,Azerbaijan,26.32,67724-33060-C0,"Pad, Rear Door Trim, Upper",5.78,1,FedEx Priority
3499,YP563-9,Paid,United States,30.93,85214-52110,"Rubber, Wiper, Rh",7.87,10,FedEx Priority
3778,YP4740-1,Сanceled,Kuwait,0,96136-44301,"Clip, Radiator Hose, No.1",7.77,4,
3523,YP4418-1,Paid,Japan,65.89,87961-30A20,"Mirror Outer, Lh",167.75,1,Japan Post
3166,YP3634-8,Сanceled,Saudi Arabia,73.65,8355A049,"Reflector Kit,Rr Lamp,Lh",19.85,1,GULF Express
3791,YP4747-3,Paid,Philippines,43.18,12325-B1040,"Bracket, Engine Mounting, No.3",44.93,1,FedEx Priority
3324,YP3460-2,Сanceled,United States,33.76,53886-60030,"Seal, Front Fender Apron To Frame, No.1 Rh",18.01,2,Japan Post
3605,YP4529-1,Awaiting payment,Australia,67.42,16361-70040,Fan,93.71,1,DHL Express
3614,YP4550-1,Paid,Netherlands,28.59,67913-90K00-E0,"Plate, Front Door Scuff, Rh",24.3,1,Express Mail Service
3439,YP4209-2,Paid,Great Britain,27.87,MB275630,"Cushion,Body Mounting",8.91,1,Japan Post
3863,YP4838-1,Сanceled,Belgium,170.27,56111-91601,"Glass, Windshield",1303.56,1,DHL Express
3750,YP4713-1,Awaiting payment,Indonesia,50.61,7405A122,"Garnish,Qtr Panel",60.53,1,Japan Post
3360,YP4218-1,Paid,Germany,28.5,1110D503,Piston & Pin Assy,72.73,1,FedEx Priority
3429,YP4293-1,Paid,Australia,46.6,23280-31010,"Regulator Assy, Fuel Pressure",106.56,1,DHL Express
3898,YP2781-3,Paid,Qatar,60.11,33504-60121-C0,"Knob Sub-Assy, Shift Lever",33.96,1,FedEx Priority
3904,YP4893-1,Awaiting payment,Hungary,25.96,90179-06219,Nut,1.02,1,FedEx Priority
4080,YP5106-2,On hold,Indonesia,18.15,81271-50050,"Lens, License Plate Lamp",14.92,2,Japan Post
3655,YP4474-1,Paid,Great Britain,33.97,MN142373,"Bolt,Step",3.96,8,FedEx Priority
3556,YP4459-1,Awaiting payment,Norway,50.63,77602-35030,"Band Sub-Assy, Fuel Tank, No.1 Lh",40.22,1,Express Mail Service
4003,YP2174-4,Paid,United States,55.08,90564-A0061,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3312,YP4071-2,Paid,Sweden,30.32,9YA02-1223A,Bolt,9.35,6,FedEx Priority
3961,YP2824-6,On hold,Saudi Arabia,171.4,66900-06J01,Trim-Dash Side,49.91,1,FedEx Priority
3149,YP3958-1,Awaiting payment,South Africa,130.39,90179-06115,Nut (For Rear Wiper Arm Setting),1.69,2,DHL Express
3730,YP4692-1,Сanceled,Israel,69.44,86392-08020,"Ornament, Antenna",14.12,1,DHL Express
3500,YP4380-1,Сanceled,Oman,31.18,08540-51042,Screw-Tapping,1.73,1,FedEx Priority
3814,YP4522-1,Paid,East Timor,278.86,2725A016,"Disc Kit,A/T O/D Clutch",317.91,1,FedEx Priority
4018,YP3014-2,Paid,Philippines,18.15,26H-12469-01-00,Joint 1,18.4,1,Japan Post
3129,YP3932-1,Paid,Chile,41.95,MB702283,"Lid,Floor Console",64.4,1,Express Mail Service
4003,YP2174-4,Paid,United States,55.08,90564-A0058,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3688,YP4650-1,Paid,Iceland,113.61,77218-12030,"Support, Fuel Tank Filler Pipe, No.3",14.14,2,FedEx Priority
3984,YP2885-5,Paid,New Caledonia,42.07,51933-34010,"Stopper, Spare Wheel Carrier, Rh",38.17,2,Japan Post
4142,YP5178-1,Paid,Ukraine,27.85,82815-33F60,"Cover, Wiring Harness Protector, No.9",9.7,1,Express Mail Service
4048,YP5065-1,Paid,Australia,52.57,91673-A0612,Bolt,0.85,1,FedEx Priority
3446,YP4315-1,Сanceled,Portugal,23.82,16571-13090,"Hose, Radiator, Outlet",28.51,1,FedEx Priority
4003,YP2174-4,Paid,United States,55.08,90564-A0071,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3941,YP2824-4,On hold,Saudi Arabia,69.94,40342-C8300,Ornament-Road,35.81,30,FedEx Priority
3961,YP2824-6,On hold,Saudi Arabia,171.4,24027-05J00,Harness Rear Bo,162.76,1,FedEx Priority
3552,YP2088-7,Сanceled,United States,33.1,84650-12080,"Switch Assy, Windshield Wiper",73.75,1,DHL Express
3728,YP2992-11,Сanceled,Saudi Arabia,37.76,33274-37J01,Lever Compl,296.48,1,Japan Post
3395,YP3764-3,Awaiting payment,United States,22.76,16551-W700A,Nut-Wing,4.48,2,FedEx Priority
3146,YP3634-6,Сanceled,Saudi Arabia,132.97,8341A110,"Lamp Kit,License Plate",35.55,1,GULF Express
3474,YP1711-3,Awaiting payment,United States,56.4,04351-26200,"Gasket Kit, Automatic Transmission Overhaul",193.1,1,FedEx Priority
3978,YP4386-1,On hold,United States,22.68,33482-39145,"Gear Sub-Assy, Speedometer Driven (Mtm)",21.5,1,FedEx Priority
3949,YP4940-3,Paid,Wallis and Futuna Islands,57.83,91611-G0820,Bolt(For Oil Receiver Pipe),2.37,1,FedEx Priority
3121,YP3920-1,Сanceled,Malaysia,24.99,33364-0K050,"Sleeve, Transmission Hub, No.2",65.75,1,FedEx Priority
3340,YP744-1,Paid,Bhutan,488.14,48231-BZ730,"Spring, Coil, Rear Rh",55.44,2,DHL Express
3116,YP3914-1,Сanceled,United States,25.02,33119-16030,"Plate, Stiffener, Lh(Mtm)",22.78,1,FedEx Priority
4151,YP4947-2,Awaiting payment,Philippines,99.37,1530A056,Inter Cooler Assy,986.78,1,DHL Express
3459,YP4328-2,Сanceled,Brunei,129.98,17202-15U00,Tank Assy-Fuel,709.04,1,Japan Post
3441,YP3998-3,Сanceled,Saudi Arabia,157.87,58510-89274-05,"Mat, Floor, Front",300.96,1,FedEx Priority
3172,YP3555-1,Сanceled,United States,60.06,32849-V5003,Pin Control Arm,3.9699999999999998,1,Japan Post
3105,YP3888-1,Сanceled,Moldova,0,52599-68030,"Stopper, Rear Bumper, Upper",1.98,1,International Economy Parcel
3935,YP4933-1,Awaiting payment,Canada,1102.01,4815A064,"Lever,Parking Brake Operating,Rh",23.74,1,Express Mail Service
3696,YP4663-1,Сanceled,New Zealand,35.81,6512A164HC,"Panel,Air Dam Skirt,Rh",153.02,1,Japan Post
3757,YP4723-1,Awaiting payment,United States,24.89,31204-20071,"Fork Assy, Clutch Release",20.13,1,FedEx Priority
4180,YP5224-1,Paid,Guam,23.99,82743-50050,"Block, Engine Room Relay, No.3",25.01,1,Japan Post
3614,YP4550-1,Paid,Netherlands,28.59,74610-12030-B4,"Grip Sub-Assy, Assist",14.63,1,Express Mail Service
4048,YP5065-1,Paid,Australia,52.57,91651-B0814,Bolt,1.53,1,FedEx Priority
3992,YP4997-1,Paid,United States,24.89,90402-12011,Bolt,6.44,1,FedEx Priority
3458,YP4328-1,Сanceled,Brunei,273.02,17202-15U00,Tank Assy-Fuel,709.04,1,DHL Express
3530,YP1788-7,Сanceled,Israel,147.6,13101-31120-A0,"Piston Sub-Assy, W/Pin",49.24,6,DHL Express
3885,YP4870-1,Сanceled,Sweden,23.61,72604-05010-C0,"Lock Sub-Assy, Rear Seat Back, Lh",38.09,1,FedEx Priority
3254,YP3634-11,Awaiting payment,Saudi Arabia,80.02,7420A081WB,"Overfender,Rr Lh",98.66,1,FedEx Priority
4044,YP2771-1,On hold,United States,32.67,72526-89101-B0,"Handle, Reclining Adjuster Release, Lh",6.95,1,FedEx Priority
3687,YP4649-1,Paid,United States,35.82,B001-39-037B,Nut,3.07,2,FedEx Priority
4077,YP4690-2,Paid,Sweden,26.11,81561-60861,"Lens, Rear Combination Lamp, Lh",89.72,1,FedEx Priority
3273,YP895-4,Paid,Chile,100.53,65631-78010,"Plate, Rear Wheel House, Front Rh",16.9,1,Express Mail Service
3929,YP4924-1,Сanceled,Great Britain,44.93,MR125857,"Channel,Drip,Lh",119.36,1,DHL Express
4129,YP2541-1,Awaiting payment,Zambia,91.64,45046-49255,"End Sub-Assy, Tie Rod, Rh",35.59,1,FedEx Priority
4099,YP5134-1,Paid,Great Britain,33.58,52202-25040,"Cushiion Sub-Assy, Cab Mounting, No.1 Lower",16.78,1,Japan Post
3716,YP2573-3,Paid,Australia,63.82,48635-26010,"Bush, Upper Arm",41.83,2,Express Mail Service
3961,YP2824-6,On hold,Saudi Arabia,171.4,24270-01J00,Protector-Harne,11.66,1,FedEx Priority
4073,YP5103-1,On hold,Saudi Arabia,97.04,55420-60050,"Panel Assy, Instrument Cluster Finish, Center",88.3,1,FedEx Priority
3986,YP4989-2,Сanceled,Puerto Rico,59.7,48730-42020,"Arm Assy, Lower Control, Lh",122.47,1,FedEx Priority
3712,YP4680-1,Awaiting payment,Philippines,25.51,83800-6BT20,"Meter Assy, Combination",341.1,1,FedEx Priority
4136,YP956-3,Paid,Australia,32.56,11213-17030,"Gasket, Cylinder Head Cover",26.3,1,DHL Express
3225,YP4050-1,Completed,United States,22.82,6L2-26301-01-00,Throttle Cable Assy,17.9,2,FedEx Priority
3256,YP4082-1,Сanceled,United States,22.82,67609-60010-E0,"Grille, Speaker Door, Rh",52.08,1,FedEx Priority
4087,YP5115-1,Paid,Saudi Arabia,34.32,52119-F2925,"Cover, Front Bumper",156.57,1,GULF Express
4114,YP5145-1,On hold,United States,49.87,17845-40021,New Genuine Part,16.84,1,DHL Express
3798,YP2706-2,Awaiting payment,Canada,22.77,33555-14010,"Boot, Shift Lever",9.78,1,FedEx Priority
3173,YP3555-2,Paid,United States,60.06,08915-1401A,Washer-Spring,1.92,1,Japan Post
4039,YP5056-1,Paid,Chile,41.51,53875-35091,"Liner, Front Fender, Rh",96.84,1,FedEx Priority
4174,YP5218-1,On hold,United States,24.93,37230-35090,"Bearing Assy, Center Support, No.1",178.64,1,FedEx Priority
4003,YP2174-4,Paid,United States,55.08,90564-A0073,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3332,YP4180-1,Сanceled,Puerto Rico,25.02,90564-08150,"Shim, Rear Parking Brake Shoe Lever",2.55,2,FedEx Priority
3909,YP4900-1,On hold,Canada,27.89,68220-20300,"Weatherstrip Assy, Front Door Glass, Inner",69.47,1,FedEx Priority
3239,YP2072-3,Сanceled,Philippines,23.34,35970-60070,"Housing Assy, Position Indicator",100.71,2,FedEx Priority
3961,YP2824-6,On hold,Saudi Arabia,171.4,66940-06J01,Cover,38.79,1,FedEx Priority
3200,YP4011-1,Сanceled,Australia,27.95,88440-16050,"Pulley, Cooler Compressor Idle",80.57,1,Japan Post
3720,YP4687-1,Paid,Australia,28.04,72526-60060-B0,"Handle, Reclining Adjuster Release, No.2 Rh",40.17,1,Japan Post
3407,YP4225-1,Paid,United States,24.95,81581-52030,"Lens, Rear Fog Lamp",64.8,1,FedEx Priority
3746,YP4462-1,Сanceled,Puerto Rico,77.25,23701-30050,"Pipe Sub-Assy, Injection, No.1",31.34,1,DHL Express
4038,YP1769-3,Сanceled,Jamaica,131.6,48632-37020,"Bush, Front Suspension Upper Arm, Rh",10,2,FedEx Priority
3875,YP4854-1,Awaiting payment,United States,27.89,52153-0C900,"Extension, Rear Bumper, Lh",82.74,1,FedEx Priority
3838,YP4325-3,Сanceled,Bahrain,33.67,MR569232,"Shim Set,Fr Brake",16.98,1,Express Mail Service
3834,YP4806-1,Сanceled,Switzerland,136.61,90947-02487,"Hose, Flexible, No.1(For Front)",21.54,1,FedEx Priority
4135,YP5171-1,Awaiting payment,Great Britain,59.29,MN146228,"Bracket,Rr Bumper,Rh",94.05,1,DHL Express
4121,YP3771-1,Awaiting payment,Singapore,43.22,75552-58010,"Moulding, Roof Drip Side Finish, Lh",62.17,1,Japan Post
3203,YP4020-1,Awaiting payment,Bahrain,27.95,90179-06219,Nut,1.03,12,Japan Post
4047,YP5063-1,On hold,United States,416.13,0223-50-275,Screw,2.71,1,Japan Post
3549,YP3452-1,Awaiting payment,Zimbabwe,48.33,31250-B2040,"Disc Assy, Clutch",72.88,1,Express Mail Service
3364,YP3860-2,Сanceled,Oman,34.06,85354-50030-B3,"Cover, Headlamp Washer, Lh",6.12,1,FedEx Priority
3173,YP3555-2,Paid,United States,60.06,32135-V5010,Cover Dust,10.96,1,Japan Post
3192,YP4003-1,Сanceled,Ghana,77.25,SU003-06849,"Cover, Front Bumper Hole",5.31,1,DHL Express
3945,YP4940-1,Сanceled,Wallis and Futuna Islands,122.71,31250-35410,"Disc Assy, Clutch",224.2,1,FedEx Priority
4003,YP2174-4,Paid,United States,55.08,90564-A0054,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3303,YP4141-1,Сanceled,Belgium,33.87,62712-11021,"Glass, Quarter Window, Lh",94.21,1,FedEx Priority
4018,YP3014-2,Paid,Philippines,18.15,93102-12106-00,Oil Seal (Sd 12-22-5 Hs),3.9699999999999998,1,Japan Post
3961,YP2824-6,On hold,Saudi Arabia,171.4,68850-01J01,Grip Assy-Assis,176.32,1,FedEx Priority
3141,YP3949-1,Awaiting payment,United States,28.23,84380-35010,"Switch Assy, Brake Warning Test",14.64,1,FedEx Priority
3964,YP2824-8,On hold,Saudi Arabia,91.64,26598-32J02,Cover-Stop Lamp,27.34,1,FedEx Priority
3569,YP4481-1,Awaiting payment,East Timor,164.04,55660-60150-C0,"Register Assy, Instrument Panel, No.2",137.38,1,DHL Express
3656,YP4614-1,Paid,Bulgaria,28.86,25800-30120,"Valve Assy, Electric Egr Control",325.79,1,FedEx Priority
4044,YP2771-1,On hold,United States,32.67,36369-35201,"Label, Transfer Information",6.1,1,FedEx Priority
3904,YP4893-1,Awaiting payment,Hungary,25.96,58327-47020,"Insulator, Main Muffler Heat, Rh",33.52,1,FedEx Priority
3729,YP2992-12,Сanceled,Saudi Arabia,153.68,27135-01J00,Door Assy Face,42.49,1,Japan Post
3483,YP4362-1,Сanceled,Philippines,25.44,89661-60250,"Computer, Engine Control",1420.13,1,FedEx Priority
3284,YP166-3,Awaiting payment,Australia,33.1,90213-06003,"Washer, Type C(For Parking Brake Shoe)",1.3599999999999999,1,DHL Express
3444,YP4314-1,Awaiting payment,Oman,27.87,81117-42830,"Protector, Headlamp, Rh",17.31,1,Japan Post
3363,YP4219-1,Paid,Australia,27.95,8701A100,"Bracket,Audio Equip,Rh",6.39,1,Japan Post
3681,YP4641-2,Сanceled,Saudi Arabia,20.24,77704-60380,"Canister Assy, Charcoal",246.24,1,GULF Express
3323,YP3460-1,Сanceled,United States,22.82,53886-60030,"Seal, Front Fender Apron To Frame, No.1 Rh",18.01,2,FedEx Priority
3472,YP4341-1,Awaiting payment,Indonesia,52.82,75732-60060,"Moulding, Front Door, Outside Lh",145.44,1,FedEx Priority
3399,YP4256-1,Awaiting payment,United States,420.46,52127-21080,"Cover, Front Bumper Hole, Rh",13.5,1,DHL Express
3686,YP4648-1,Awaiting payment,Finland,63.06,47786-60020,"Reinforcement, Dust Cover, Rh",10.59,1,FedEx Priority
3325,YP3460-3,Paid,United States,33.76,53736-35150,"Seal, Front Fender Apron, Lh",17.33,1,Japan Post
3428,YP4058-2,Сanceled,Israel,23.82,96135-51300,Clip(For Water By-Pass Hose No.1),1.8900000000000001,2,FedEx Priority
4047,YP5063-1,On hold,United States,416.13,W023-50-151A,"Filler,Front Bumper",31.7,1,Japan Post
3936,YP4935-1,Paid,Great Britain,26.11,7632C158HB,"Cover,Door Mirror,Otr Rh",46.79,1,FedEx Priority
4159,YP5200-1,Paid,Hungary,28.41,90101-12104,"Bolt, Hexagon(For Anchor Arm Adjusting)",10.09,1,FedEx Priority
3964,YP2824-8,On hold,Saudi Arabia,91.64,26590-65F10,Lamp Assy-Stop,221.08,1,FedEx Priority
3146,YP3634-6,Сanceled,Saudi Arabia,132.97,7420A081WB,"Overfender,Rr Lh",98.66,1,Express Mail Service
3342,YP4189-1,Awaiting payment,Australia,75.27,45100-60721-C1,"Wheel Assy, Steering",479.14,1,FedEx Priority
3614,YP4550-1,Paid,Netherlands,28.59,90189-04024,"Grommet, Screw(For Glow Plug)",1.38,2,Express Mail Service
4145,YP5182-1,Сanceled,United States,30.82,48401-60020,"Bracket, Front Spring(For Front Rh)",42.45,2,FedEx Priority
3947,YP4940-2,Сanceled,Wallis and Futuna Islands,84.2,91611-G0820,Bolt(For Oil Receiver Pipe),2.37,1,FedEx Priority
3591,YP4509-1,Сanceled,New Zealand,42.31,68151-10060,"Run, Front Door Glass, Lh",57.56,1,Japan Post
3992,YP4997-1,Paid,United States,24.89,90210-25002,"Gasket, Metal",1.7,1,FedEx Priority
4078,YP5107-1,Awaiting payment,Poland,201.78,53203-KK020,"Support Sub-Assy, Radiator, Lh",106.81,1,FedEx Priority
3614,YP4550-1,Paid,Netherlands,28.59,90159-60367,"Armrest Assy, Front, Rh",1.8900000000000001,2,Express Mail Service
